id,name,lat,lng,country,city,iata
3,Honiara International Airport,-9.428,160.054993,SB,Honiara,HIR
67,Port Moresby Jacksons International Airport,-9.443380355834961,147.22000122070312,PG,Port Moresby,POM
123,Keflavik International Airport,63.985001,-22.6056,IS,Reykjavík,KEF
1717,Edmonton International Airport,53.309700012200004,-113.580001831,CA,Edmonton,YEG
1770,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,CA,Halifax,YHZ
1840,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.66919708251953,CA,Ottawa,YOW
1864,Quebec Jean Lesage International Airport,46.7911,-71.393303,CA,Quebec,YQB
1928,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,CA,Montréal,YUL
1941,Vancouver International Airport,49.193901062,-123.183998108,CA,Vancouver,YVR
1946,Winnipeg / James Armstrong Richardson International Airport,49.909999847399995,-97.2398986816,CA,Winnipeg,YWG
1969,Abbotsford International Airport,49.025299,-122.361,CA,Abbotsford,YXX
1973,Calgary International Airport,51.113899231,-114.019996643,CA,Calgary,YYC
1979,Victoria International Airport,48.6469,-123.426003,CA,Victoria,YYJ
1986,St. John's International Airport,47.618598938,-52.7518997192,CA,St. John's,YYT
1990,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,CA,Toronto,YYZ
2050,Houari Boumediene Airport,36.693886,3.214531,DZ,Algiers,ALG
2090,Kotoka International Airport,5.605189800262451,-0.16678600013256073,GH,Accra,ACC
2104,Nnamdi Azikiwe International Airport,9.006790161132812,7.263169765472412,NG,Abuja,ABV
2118,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,NG,Lagos,LOS
2125,Diori Hamani International Airport,13.4815,2.18361,NE,Niamey,NIM
2133,Tunis Carthage International Airport,36.851002,10.2272,TN,Tunis,TUN
2155,Brussels Airport,50.901402,4.48444,BE,Zaventem,BRU
301881,Berlin Brandenburg Airport,52.362247,13.500672,DE,Berlin,BER
2212,Frankfurt Airport,50.036521,8.561268,DE,Frankfurt am Main,FRA
2214,Hamburg Helmut Schmidt Airport,53.630402,9.98823,DE,Hamburg,HAM
2216,Cologne Bonn Airport,50.865898,7.14274,DE,Köln (Cologne),CGN
2217,Düsseldorf Airport,51.289501,6.76678,DE,Düsseldorf,DUS
2218,Munich Airport,48.353802,11.7861,DE,Munich,MUC
2219,Nuremberg Airport,49.498699,11.078056,DE,Nuremberg,NUE
2220,Leipzig/Halle Airport,51.423889,12.236389,DE,Leipzig,LEJ
2222,Stuttgart Airport,48.689899444599995,9.22196006775,DE,Stuttgart,STR
2224,Hannover Airport,52.461101532,9.685079574580001,DE,Hannover,HAJ
2301,Lennart Meri Tallinn Airport,59.41329956049999,24.832799911499997,EE,Tallinn,TLL
2307,Helsinki Vantaa Airport,60.3172,24.963301,FI,Helsinki,HEL
2385,Belfast International Airport,54.6575012207,-6.2158298492399995,GB,Belfast,BFS
2389,Birmingham International Airport,52.453899383499994,-1.74802994728,GB,Birmingham,BHX
2398,Manchester Airport,53.349375,-2.279521,GB,Manchester,MAN
2419,London Luton Airport,51.874698638916016,-0.36833301186561584,GB,London,LTN
2429,London Gatwick Airport,51.148102,-0.190278,GB,London,LGW
2434,London Heathrow Airport,51.4706,-0.461941,GB,London,LHR
2461,Glasgow International Airport,55.871899,-4.43306,GB,"Paisley, Renfrewshire",GLA
2462,Edinburgh Airport,55.950145,-3.372288,GB,Edinburgh,EDI
2476,London Stansted Airport,51.8849983215,0.234999999404,GB,London,STN
2513,Amsterdam Airport Schiphol,52.308601,4.76389,NL,Amsterdam,AMS
2518,Eindhoven Airport,51.4500999451,5.37452983856,NL,Eindhoven,EIN
2533,Dublin Airport,53.421299,-6.27007,IE,Dublin,DUB
2537,Shannon Airport,52.702,-8.92482,IE,Shannon,SNN
2541,Billund Airport,55.7402992249,9.15178012848,DK,Billund,BLL
2542,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,DK,Copenhagen,CPH
2563,Luxembourg-Findel International Airport,49.6233333,6.2044444,LU,Luxembourg,LUX
2570,"Bergen Airport, Flesland",60.2934,5.21814,NO,Bergen,BGO
2578,"Oslo Airport, Gardermoen",60.193901,11.1004,NO,Oslo,OSL
2599,"Tromsø Airport, Langnes",69.683296,18.9189,NO,Tromsø,TOS
2601,"Trondheim Airport, Værnes",63.457802,10.924,NO,Trondheim,TRD
2602,"Stavanger Airport, Sola",58.876701,5.63778,NO,Stavanger,SVG
2608,Gdańsk Lech Wałęsa Airport,54.377601623535156,18.46619987487793,PL,Gdańsk,GDN
2609,Kraków John Paul II International Airport,50.077702,19.7848,PL,Kraków,KRK
2637,Warsaw Chopin Airport,52.1656990051,20.967100143399996,PL,Warsaw,WAW
2648,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039,SE,Gothenburg,GOT
2701,Stockholm-Arlanda Airport,59.651901245117,17.918600082397,SE,Stockholm,ARN
2758,Riga International Airport,56.923599,23.9711,LV,Riga,RIX
2766,Vilnius International Airport,54.634102,25.285801,LT,Vilnius,VNO
2775,Cape Town International Airport,-33.9648017883,18.6016998291,ZA,Cape Town,CPT
300795,King Shaka International Airport,-29.6144444444,31.1197222222,ZA,Durban,DUR
31055,OR Tambo International Airport,-26.1392,28.246,ZA,Johannesburg,JNB
2864,Sir Seretse Khama International Airport,-24.555201,25.9182,BW,Gaborone,GBE
308033,King Mswati III International Airport,-26.358611,31.716944,SZ,Mpaka,SHO
2878,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,MU,Plaine Magnein,MRU
2894,Kenneth Kaunda International Airport,-15.330833,28.452722,ZM,Lusaka,LUN
2905,Roland Garros Airport,-20.8871,55.5103,RE,St Denis,RUN
2908,Ivato Airport,-18.7969,47.478802,MG,Antananarivo,TNR
2942,Quatro de Fevereiro International Airport,-8.85837,13.2312,AO,Luanda,LAD
2975,Maputo Airport,-25.920799,32.572601,MZ,Maputo,MPM
2993,Seychelles International Airport,-4.67434,55.521801,SC,Mahe Island,SEZ
2998,N'Djamena International Airport,12.1337,15.034,TD,N'Djamena,NDJ
3005,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,ZW,Harare,HRE
3039,Hosea Kutako International Airport,-22.4799,17.4709,NA,Windhoek,WDH
3040,Ndjili International Airport,-4.38575,15.4446,CD,Kinshasa,FIH
3066,Modibo Keita International Airport,12.5335,-7.94994,ML,Bamako,BKO
3076,Banjul International Airport,13.338,-16.652201,GM,Banjul,BJL
3077,Fuerteventura Airport,28.4527,-13.8638,ES,El Matorral,FUE
3081,Gran Canaria Airport,27.9319,-15.3866,ES,Gran Canaria Island,LPA
3082,César Manrique-Lanzarote Airport,28.945499,-13.6052,ES,San Bartolomé,ACE
3083,Tenerife Sur Airport,28.0445,-16.5725,ES,Tenerife,TFS
3095,Lungi International Airport,8.61644,-13.1955,SL,Freetown (Lungi-Town),FNA
3099,Roberts International Airport,6.23379,-10.3623,LR,Monrovia,ROB
3113,Mohammed V International Airport,33.36750030517578,-7.589970111846924,MA,Casablanca,CMN
325736,Blaise Diagne International Airport,14.67,-17.073333,SN,Dakar,DSS
323315,Nouakchott–Oumtounsy International Airport,18.31,-15.9697222,MR,Nouakchott,NKC
3150,Amílcar Cabral International Airport,16.7414,-22.9494,CV,Espargos,SID
3157,Addis Ababa Bole International Airport,8.97789,38.799301,ET,Addis Ababa,ADD
3174,Djibouti-Ambouli Airport,11.5473,43.1595,DJ,Djibouti City,JIB
3183,Cairo International Airport,30.12190055847168,31.40559959411621,EG,Cairo,CAI
3186,Hurghada International Airport,27.180325,33.807292,EG,Hurghada,HRG
3198,Sharm El Sheikh International Airport,27.978902,34.385598,EG,Sharm El Sheikh,SSH
3247,Juba International Airport,4.87201,31.601101,SS,Juba,JUB
3206,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,KE,Nairobi,NBO
3213,Moi International Airport,-4.03483,39.5942,KE,Mombasa,MBA
3224,Mitiga International Airport,32.89177,13.287878,LY,Tripoli,MJI
3237,Kigali International Airport,-1.96863,30.1395,RW,Kigali,KGL
3249,Khartoum International Airport,15.5895,32.5532,SD,Khartoum,KRT
3251,Julius Nyerere International Airport,-6.87811,39.202599,TZ,Dar es Salaam,DAR
3260,Abeid Amani Karume International Airport,-6.22202,39.224899,TZ,Zanzibar,ZNZ
3263,Entebbe International Airport,0.042386,32.443501,UG,Kampala,EBB
3384,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,US,Atlanta,ATL
3386,Austin Bergstrom International Airport,30.197535,-97.662015,US,Austin,AUS
3420,Nashville International Airport,36.1245002746582,-86.6781997680664,US,Nashville,BNA
3422,Logan International Airport,42.3643,-71.005203,US,Boston,BOS
3431,Buffalo Niagara International Airport,42.94049835,-78.73220062,US,Buffalo,BUF
3435,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,US,Baltimore,BWI
3454,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,US,Cleveland,CLE
3457,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,US,Charlotte,CLT
3458,John Glenn Columbus International Airport,39.998001,-82.891899,US,Columbus,CMH
3471,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,US,Cincinnati / Covington,CVG
3483,Ronald Reagan Washington National Airport,38.8521,-77.037697,US,Washington,DCA
3486,Denver International Airport,39.861698150635,-104.672996521,US,Denver,DEN
3488,Dallas Fort Worth International Airport,32.896801,-97.038002,US,Dallas-Fort Worth,DFW
3497,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,US,Detroit,DTW
3521,Newark Liberty International Airport,40.692501,-74.168701,US,Newark,EWR
3531,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,US,Fort Lauderdale,FLL
3602,Washington Dulles International Airport,38.9445,-77.455803,US,"Washington, DC",IAD
3604,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,US,Houston,IAH
3610,Indianapolis International Airport,39.7173,-86.294403,US,Indianapolis,IND
3620,Jacksonville International Airport,30.49410057067871,-81.68789672851562,US,Jacksonville,JAX
3622,John F Kennedy International Airport,40.639447,-73.779317,US,New York,JFK
3631,Harry Reid International Airport,36.083361,-115.151817,US,Las Vegas,LAS
3632,Los Angeles International Airport,33.942501,-118.407997,US,Los Angeles,LAX
3643,La Guardia Airport,40.777199,-73.872597,US,New York,LGA
3668,Kansas City International Airport,39.2976,-94.713898,US,Kansas City,MCI
3670,Orlando International Airport,28.429399490356445,-81.30899810791016,US,Orlando,MCO
3673,Chicago Midway International Airport,41.785999,-87.752403,US,Chicago,MDW
3675,Memphis International Airport,35.04240036010742,-89.97669982910156,US,Memphis,MEM
3685,Miami International Airport,25.79319953918457,-80.29060363769531,US,Miami,MIA
3690,General Mitchell International Airport,42.947200775146484,-87.89659881591797,US,Milwaukee,MKE
3709,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,US,Minneapolis,MSP
3711,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,US,New Orleans,MSY
3744,Metropolitan Oakland International Airport,37.721298,-122.221001,US,Oakland,OAK
3752,Ontario International Airport,34.055999755859375,-117.60099792480469,US,Ontario,ONT
3754,Chicago O'Hare International Airport,41.9786,-87.9048,US,Chicago,ORD
3766,Palm Beach International Airport,26.68320083618164,-80.09559631347656,US,West Palm Beach,PBI
3768,Portland International Airport,45.58869934,-122.5979996,US,Portland,PDX
3771,Philadelphia International Airport,39.87189865112305,-75.24109649658203,US,Philadelphia,PHL
3772,Phoenix Sky Harbor International Airport,33.435302,-112.005905,US,Phoenix,PHX
3778,Pittsburgh International Airport,40.49150085,-80.23290253,US,Pittsburgh,PIT
3795,Theodore Francis Green State Airport,41.725038,-71.425668,US,Providence,PVD
3796,Portland International Jetport,43.646198,-70.309303,US,Portland,PWM
3844,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,US,Raleigh/Durham,RDU
3847,Richmond International Airport,37.50519943237305,-77.3197021484375,US,Richmond,RIC
3853,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,US,Reno,RNO
3858,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,US,Fort Myers,RSW
3862,San Diego International Airport,32.7336006165,-117.190002441,US,San Diego,SAN
3863,San Antonio International Airport,29.533701,-98.469803,US,San Antonio,SAT
3864,Savannah Hilton Head International Airport,32.12760162,-81.20210266,US,Savannah,SAV
3873,Louisville Muhammad Ali International Airport,38.1744,-85.736,US,Louisville,SDF
3875,Seattle–Tacoma International Airport,47.449162,-122.311134,US,Seattle,SEA
3876,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,US,Orlando,SFB
3878,San Francisco International Airport,37.61899948120117,-122.375,US,San Francisco,SFO
3883,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,US,San Jose,SJC
3887,Salt Lake City International Airport,40.785749,-111.979746,US,Salt Lake City,SLC
3892,Sacramento International Airport,38.69540023803711,-121.59100341796875,US,Sacramento,SMF
3894,John Wayne Airport-Orange County Airport,33.675701,-117.867996,US,Santa Ana,SNA
3905,St Louis Lambert International Airport,38.748697,-90.370003,US,St Louis,STL
3913,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,US,Syracuse,SYR
3926,Tampa International Airport,27.975500106811523,-82.533203125,US,Tampa,TPA
3930,Tulsa International Airport,36.19839859008789,-95.88809967041016,US,Tulsa,TUL
3972,Tirana International Airport Mother Teresa,41.4146995544,19.7206001282,AL,Tirana,TIA
3974,Burgas Airport,42.56959915161133,27.515199661254883,BG,Burgas,BOJ
3977,Sofia Airport,42.696693420410156,23.411436080932617,BG,Sofia,SOF
3979,Varna Airport,43.232101,27.8251,BG,Varna,VAR
3980,Larnaca International Airport,34.875099,33.624901,CY,Larnaca,LCA
3993,Zagreb Airport,45.7429008484,16.0687999725,HR,Zagreb,ZAG
3997,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,ES,Alicante,ALC
4004,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,ES,Barcelona,BCN
4013,Ibiza Airport,38.872898,1.37312,ES,Ibiza (Eivissa),IBZ
4019,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,ES,Madrid,MAD
4020,Málaga-Costa del Sol Airport,36.6749,-4.49911,ES,Málaga,AGP
4035,Palma de Mallorca Airport,39.551701,2.73881,ES,Palma de Mallorca,PMI
4038,Santiago-Rosalía de Castro Airport,42.896301,-8.41514,ES,Santiago de Compostela,SCQ
4060,Bordeaux-Mérignac Airport,44.8283,-0.715556,FR,Bordeaux/Mérignac,BOD
4070,Toulouse-Blagnac Airport,43.629101,1.36382,FR,Toulouse/Blagnac,TLS
4137,Lyon Saint-Exupéry Airport,45.725556,5.081111,FR,Lyon,LYS
4155,Marseille Provence Airport,43.439271922,5.22142410278,FR,Marseille,MRS
4156,Nice-Côte d'Azur Airport,43.6584014893,7.215869903560001,FR,Nice,NCE
4185,Charles de Gaulle International Airport,49.012798,2.55,FR,Paris,CDG
4189,Paris-Orly Airport,48.7233333,2.3794444,FR,Paris,ORY
4226,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.529167,FR,Bâle/Mulhouse,BSL
4251,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,GR,Athens,ATH
4258,Heraklion International Nikos Kazantzakis Airport,35.3396987915,25.180299758900002,GR,Heraklion,HER
4293,Thessaloniki Macedonia International Airport,40.51969909667969,22.97089958190918,GR,Thessaloniki,SKG
4296,Budapest Liszt Ferenc International Airport,47.42976,19.261093,HU,Budapest,BUD
4310,Bari Karol Wojtyła Airport,41.138901,16.760599,IT,Bari,BRI
4315,Brindisi Airport,40.6576,17.947001,IT,Brindisi,BDS
4318,Catania-Fontanarossa Airport,37.466801,15.0664,IT,Catania,CTA
4321,Falcone–Borsellino Airport,38.175999,13.091,IT,Palermo,PMO
4332,Cagliari Elmas Airport,39.251499,9.05428,IT,Cagliari,CAG
4340,Malpensa International Airport,45.6306,8.72811,IT,Milan,MXP
4341,Milan Bergamo Airport,45.673901,9.70417,IT,Milan,BGY
4342,Turin Airport,45.200802,7.64963,IT,Torino,TRN
4354,Bologna Guglielmo Marconi Airport,44.5354,11.2887,IT,Bologna,BLQ
4366,Verona-Villafranca Valerio Catullo Airport,45.394955,10.887303,IT,Villafranca di Verona,VRN
4368,Venice Marco Polo Airport,45.505299,12.3519,IT,Venice,VCE
4372,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,IT,Rome,FCO
4378,Naples International Airport,40.886002,14.2908,IT,Nápoli,NAP
4379,Pisa International Airport,43.683899,10.3927,IT,Pisa,PSA
4386,Ljubljana Jože Pučnik Airport,46.223701,14.4576,SI,Ljubljana,LJU
4408,Václav Havel Airport Prague,50.1008,14.26,CZ,Prague,PRG
4411,Ben Gurion International Airport,32.01139831542969,34.88669967651367,IL,Tel Aviv,TLV
330388,Ramon International Airport,29.727009,35.014116,IL,Eilat,ETM
4427,Malta International Airport,35.857498,14.4775,MT,Valletta,MLA
4434,Vienna International Airport,48.110298,16.5697,AT,Vienna,VIE
4448,Faro Airport,37.0144004822,-7.96590995789,PT,Faro,FAO
4456,João Paulo II Airport,37.7411994934,-25.6979007721,PT,Ponta Delgada,PDL
4459,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,PT,Porto,OPO
4461,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,PT,Lisbon,LIS
4482,Henri Coandă International Airport,44.571111,26.085,RO,Bucharest,OTP
4490,Geneva Cointrin International Airport,46.23809814453125,6.108950138092041,CH,Geneva,GVA
4505,Zürich Airport,47.458056,8.548056,CH,Zurich,ZRH
4509,Esenboğa International Airport,40.128101348899996,32.995098114,TR,Ankara,ESB
4515,Antalya International Airport,36.898701,30.800501,TR,Antalya,AYT
4528,İstanbul Atatürk Airport,40.971913,28.823714,TR,"Bakırköy, Istanbul",ISL
4533,Adnan Menderes International Airport,38.2924,27.157,TR,İzmir,ADB
4542,Dalaman International Airport,36.7131004333,28.7924995422,TR,Dalaman,DLM
4567,Milas Bodrum International Airport,37.25059890749999,27.6643009186,TR,Bodrum,BJV
4569,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,TR,"Pendik, Istanbul",SAW
317457,İstanbul Airport,41.261297,28.741951,TR,"Arnavutköy, Istanbul",IST
4573,Skopje International Airport,41.961601,21.621401,MK,Skopje,SKP
4610,Belgrade Nikola Tesla Airport,44.818401,20.309099,RS,Belgrade,BEG
4613,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,ME,Podgorica,TGD
4617,M. R. Štefánik Airport,48.17020034790039,17.21269989013672,SK,Bratislava,BTS
4628,Providenciales International Airport,21.773697,-72.268321,TC,Providenciales,PLS
4636,Punta Cana International Airport,18.567399978599997,-68.36340332030001,DO,Punta Cana,PUJ
4638,Las Américas International Airport,18.42970085144,-69.668899536133,DO,Santo Domingo,SDQ
4644,La Aurora Airport,14.5833,-90.527496,GT,Guatemala City,GUA
4680,Norman Manley International Airport,17.935699462890625,-76.7874984741211,JM,Kingston,KIN
4688,General Juan N Alvarez International Airport,16.757099,-99.753998,MX,Acapulco,ACA
4710,Don Miguel Hidalgo y Costilla International Airport,20.521799,-103.310997,MX,Guadalajara,GDL
4713,General Ignacio P. Garcia International Airport,29.095899581900003,-111.047996521,MX,Hermosillo,HMO
4731,Licenciado Benito Juarez International Airport,19.4363,-99.072098,MX,Mexico City,MEX
4733,General Rafael Buelna International Airport,23.1614,-106.265999,MX,Mazatlán,MZT
4745,President Gustavo Díaz Ordaz International Airport,20.680099,-105.253998,MX,Puerto Vallarta,PVR
4750,Los Cabos International Airport,23.1518,-109.721001,MX,San José del Cabo,SJD
4757,General Abelardo L. Rodríguez International Airport,32.541099548339844,-116.97000122070312,MX,Tijuana,TIJ
4762,Cancún International Airport,21.036500930800003,-86.8770980835,MX,Cancún,CUN
4793,Tocumen International Airport,9.0713596344,-79.3834991455,PA,Tocumen,PTY
4806,Guanacaste Airport,10.5933,-85.544403,CR,Liberia,LIR
4820,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,SV,San Salvador (San Luis Talpa),SAL
4825,Toussaint Louverture International Airport,18.58,-72.292503,HT,Port-au-Prince,PAP
4839,José Martí International Airport,22.989200592041016,-82.40910339355469,CU,Havana,HAV
4859,Juan Gualberto Gomez International Airport,23.034400939941406,-81.435302734375,CU,Varadero,VRA
4862,Owen Roberts International Airport,19.292800903299998,-81.3576965332,KY,Georgetown,GCM
4951,Lynden Pindling International Airport,25.039,-77.466202,BS,Nassau,NAS
4956,Philip S. W. Goldson International Airport,17.539951,-88.303556,BZ,Belize City,BZE
4979,Faa'a International Airport,-17.553699,-149.606995,PF,Papeete,PPT
5011,Bauerfield International Airport,-17.699301,168.320007,VU,Port Vila,VLI
5017,Nouméa Magenta Airport,-22.258301,166.473007,NC,Nouméa,GEA
5023,Auckland International Airport,-37.01199,174.786331,NZ,Auckland,AKL
5026,Christchurch International Airport,-43.48939895629883,172.53199768066406,NZ,Christchurch,CHC
5063,Wellington International Airport,-41.3272018433,174.804992676,NZ,Wellington,WLG
5079,Bahrain International Airport,26.267295,50.63764,BH,Manama,BAH
5087,King Fahd International Airport,26.471200942993164,49.79790115356445,SA,Ad Dammam,DMM
5097,King Abdulaziz International Airport,21.6796,39.156502,SA,Jeddah,JED
5101,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,SA,Medina,MED
5112,King Khaled International Airport,24.957599639892578,46.69879913330078,SA,Riyadh,RUH
5166,Imam Khomeini International Airport,35.416099548339844,51.152198791503906,IR,Tehran,IKA
5168,Mehrabad International Airport,35.68920135498047,51.31340026855469,IR,Tehran,THR
5183,Mashhad International Airport,36.235198974609375,59.64099884033203,IR,Mashhad,MHD
5197,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,IR,Shiraz,SYZ
5212,Queen Alia International Airport,31.7226009369,35.9931983948,JO,Amman,AMM
5220,Kuwait International Airport,29.226600646972656,47.96889877319336,KW,Kuwait City,KWI
5222,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,LB,Beirut,BEY
299738,Duqm International Airport,19.501944,57.634167,OM,Duqm,DQM
5226,Abu Dhabi International Airport,24.443764,54.651718,AE,Abu Dhabi,AUH
5235,Dubai International Airport,25.2527999878,55.3643989563,AE,Dubai,DXB
300320,Al Maktoum International Airport,24.896356,55.161389,AE,Jebel Ali,DWC
5239,Sharjah International Airport,25.32859992980957,55.5172004699707,AE,Sharjah,SHJ
5242,Muscat International Airport,23.593299865722656,58.284400939941406,OM,Muscat,MCT
333692,Islamabad International Airport,33.549,72.82566,PK,Islamabad,ISB
5255,Jinnah International Airport,24.9065,67.160797,PK,Karachi,KHI
5257,Allama Iqbal International Airport,31.521601,74.403603,PK,Lahore,LHE
5289,Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,IQ,Baghdad,BGW
5303,Damascus International Airport,33.4114990234375,36.51559829711914,SY,Damascus,DAM
44686,Hamad International Airport,25.273056,51.608056,QA,Doha,DOH
5360,Fairbanks International Airport,64.81510162,-147.8560028,US,Fairbanks,FAI
5388,Ted Stevens Anchorage International Airport,61.1744,-149.996002,US,Anchorage,ANC
5433,Antonio B. Won Pat International Airport,13.4834,144.796005,GU,Hagåtña,GUM
5453,Daniel K Inouye International Airport,21.32062,-157.924228,US,Honolulu,HNL
5516,Kaohsiung International Airport,22.577101,120.349998,TW,Kaohsiung (Xiaogang),KHH
5528,Taiwan Taoyuan International Airport,25.0777,121.233002,TW,Taoyuan (Dayuan),TPE
5531,Narita International Airport,35.764702,140.386002,JP,Narita,NRT
5536,Kansai International Airport,34.427299,135.244003,JP,Osaka,KIX
5544,New Chitose Airport,42.7752,141.692001,JP,Sapporo,CTS
5564,Fukuoka Airport,33.585899353027344,130.4510040283203,JP,Fukuoka,FUK
5566,Kagoshima Airport,31.80340003967285,130.718994140625,JP,Kagoshima,KOJ
5576,Chubu Centrair International Airport,34.8583984375,136.80499267578125,JP,Tokoname,NGO
5598,Osaka International Airport,34.785499572753906,135.43800354003906,JP,Osaka,ITM
5615,Sendai Airport,38.139702,140.917007,JP,Natori,SDJ
5627,Tokyo Haneda International Airport,35.552299,139.779999,JP,Tokyo,HND
302303,Muan International Airport,34.991406,126.382814,KR,Piseo-ri (Muan),MWX
5639,Jeju International Airport,33.512058,126.492548,KR,Jeju City,CJU
5642,Gimhae International Airport,35.179501,128.938004,KR,Busan,PUS
5653,Incheon International Airport,37.46910095214844,126.45099639892578,KR,Seoul,ICN
5656,Gimpo International Airport,37.5583,126.791,KR,Seoul,GMP
5671,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,JP,Naha,OKA
5689,Ninoy Aquino International Airport,14.5086,121.019997,PH,Manila,MNL
5697,Francisco Bangoy International Airport,7.12552,125.646004,PH,Davao,DVO
5742,Mactan Cebu International Airport,10.307499885559,123.97899627686,PH,Lapu-Lapu City,CEB
5771,Jorge Newbery Airpark,-34.5592,-58.4156,AR,Buenos Aires,AEP
5781,Ministro Pistarini International Airport,-34.8222,-58.5358,AR,Buenos Aires (Ezeiza),EZE
5867,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.379279,-48.476207,BR,Belém,BEL
5872,Presidente Juscelino Kubitschek International Airport,-15.869167,-47.920834,BR,Brasília,BSB
5882,Tancredo Neves International Airport,-19.63571,-43.966928,BR,Belo Horizonte,CNF
5897,Eduardo Gomes International Airport,-3.03861,-60.049702,BR,Manaus,MAO
5901,Hercílio Luz International Airport,-27.670279,-48.552502,BR,Florianópolis,FLN
5906,Rio Galeão – Tom Jobim International Airport,-22.809999,-43.250557,BR,Rio De Janeiro,GIG
5910,Guarulhos - Governador André Franco Montoro International Airport,-23.431944,-46.467778,BR,São Paulo,GRU
5977,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,BR,Salvador,SSA
6015,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,CL,Santiago,SCL
6056,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,EC,Guayaquil,GYE
308273,Mariscal Sucre International Airport,-0.129166666667,-78.3575,EC,Quito,UIO
6104,El Dorado International Airport,4.70159,-74.1469,CO,Bogota,BOG
6193,Viru Viru International Airport,-17.6448,-63.135399,BO,Santa Cruz,VVI
6195,Johan Adolf Pengel International Airport,5.45283,-55.187801,SR,Zandery,PBM
6198,Cayenne – Félix Eboué Airport,4.819964,-52.361326,GF,Matoury,CAY
6217,Jorge Chávez International Airport,-12.0219,-77.114305,PE,Lima,LIM
6243,Alejandro Velasco Astete International Airport,-13.535699844400002,-71.9387969971,PE,Cusco,CUZ
6247,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,UY,Montevideo,MVD
6255,General José Antonio Anzoategui International Airport,10.111111,-64.692222,VE,Barcelona,BLA
6300,Simón Bolívar International Airport,10.601194,-66.991222,VE,Caracas,CCS
342096,Qingdao Jiaodong International Airport,36.361953,120.088171,CN,"Jiaozhou, Qingdao",TAO
6363,Martinique Aimé Césaire International Airport,14.591,-61.003201,MQ,Fort-de-France,FDF
6366,Pointe-à-Pitre Le Raizet International  Airport,16.265301,-61.531799,GP,Pointe-à-Pitre,PTP
6384,Luis Munoz Marin International Airport,18.4393997192,-66.0018005371,PR,San Juan,SJU
6389,Hewanorra International Airport,13.7332,-60.952599,LC,Vieux Fort,UVF
6402,Queen Beatrix International Airport,12.5014,-70.015198,AW,Oranjestad,AUA
6403,Flamingo International Airport,12.131,-68.268501,BQ,"Kralendijk, Bonaire",BON
6404,Hato International Airport,12.1889,-68.959801,CW,Willemstad,CUR
6406,Princess Juliana International Airport,18.041,-63.108898,SX,Saint Martin,SXM
6421,Almaty International Airport,43.354267,77.042828,KZ,Almaty,ALA
